text,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
SilviapateoaSergio,l,l,0,0.080,0,0.080,0.29,249.704,253.98,0.047,230.08,0.080,248.207,251.780,253.303,245.527,76.881,77.450
SilviapateoaSergio,b,b,0,0.060,0,0.060,0.37,226.152,235.25,0.060,222.13,0.036,227.561,224.916,223.004,229.127,74.240,74.403
SilviapateoaSergio,j,j,0,0.120,0,0.120,0.43,248.732,254.25,0.033,235.25,0,249.080,253.528,250.435,241.887,78.800,82.200
SilviapateoaSergio,a,a,1,0.080,0,0.080,0.55,229.027,238.80,0,205.52,0.080,236.698,231.536,228.986,218.888,80.347,81.991
SilviapateoaSergio,p,p,0,0.070,0,0.070,0.63,195.127,205.52,0,185.37,0.011,193.482,198.967,--undefined--,--undefined--,56.719,71.278
SilviapateoaSergio,a,a,0,0.110,0,0.110,0.7,219.264,231.98,0.010,208.07,0.110,229.149,221.214,216.453,212.035,77.542,80.791
SilviapateoaSergio,t,t,0,0.070,0,0.070,0.81,198.236,219.49,0.070,188.23,0.015,195.460,190.545,--undefined--,219.488,54.895,69.054
SilviapateoaSergio,e,e,0,0.190,0,0.190,0.88,257.739,293.46,0.190,217.49,0.015,221.461,248.792,273.554,287.150,74.445,75.440
SilviapateoaSergio,o,o,1,0.070,0,0.070,1.07,289.146,296.46,0.019,267.16,0.070,295.233,295.633,289.355,276.362,75.740,77.833
SilviapateoaSergio,a,a,1,0.160,0,0.160,1.14,225.854,267.16,0,193.54,0.160,254.720,232.935,214.786,200.974,76.206,78.130
SilviapateoaSergio,s,s,0,0.100,0,0.100,1.3,188.251,193.54,0,184.04,0.020,188.251,184.039,--undefined--,--undefined--,63.406,67.548
SilviapateoaSergio,e,e,0,0.070,0,0.070,1.4,263.783,267.76,0.010,258.62,0.050,267.274,265.416,260.954,262.485,74.481,76.003
SilviapateoaSergio,rf,rf,0,0.060,0,0.060,1.47,274.183,290.15,0.060,265.89,0,267.085,270.897,273.481,285.270,69.745,74.546
SilviapateoaSergio,x,x,0,0.170,0,0.170,1.53,275.975,290.60,0.005,245.27,0.060,283.913,259.134,--undefined--,284.285,57.196,69.922
SilviapateoaSergio,j,j,0,0.120,0,0.120,1.7,307.197,332.67,0.120,284.28,0,289.487,301.169,311.486,326.646,75.639,80.246
SilviapateoaSergio,o,o,1,0.190,0,0.190,1.82,289.281,368.28,0.075,155.80,0.095,337.302,308.750,182.420,--undefined--,62.275,78.626
SilviapateoaSergio,sp,sp,0,0.130,0,0.130,2.01,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.851,43.265
SilviatocoaSergio,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.803,26.803
SilviatocoaSergio,s,s,0,0.140,0,0.140,0.03,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,58.291,70.090
SilviatocoaSergio,i,i,0,0.120,0,0.120,0.17,261.844,282.06,0.011,250.74,0.120,276.398,264.230,256.776,252.882,77.936,79.365
SilviatocoaSergio,l,l,0,0.080,0,0.080,0.29,249.824,253.96,0.047,231.98,0.080,247.788,251.789,253.313,246.406,76.881,77.450
SilviatocoaSergio,b,b,0,0.060,0,0.060,0.37,226.222,236.01,0.060,222.11,0.036,227.710,224.952,222.947,229.277,74.240,74.403
SilviatocoaSergio,j,j,0,0.120,0,0.120,0.43,248.748,254.22,0.033,236.01,0,248.990,253.528,250.510,241.964,78.565,81.809
SilviatocoaSergio,a,a,1,0.090,0,0.090,0.55,222.939,238.80,0,202.67,0.090,236.360,231.032,219.514,204.849,78.580,81.065
SilviatocoaSergio,t,t,0,0.090,0,0.090,0.64,200.122,234.26,0.090,190.82,0.014,195.072,193.569,--undefined--,234.261,50.157,70.994
SilviatocoaSergio,o,o,0,0.150,0,0.150,0.73,224.332,234.26,0.001,201.59,0.150,227.372,224.766,228.390,216.801,73.774,76.824
SilviatocoaSergio,k,k,0,0.080,0,0.080,0.88,200.854,201.59,0,200.79,0.001,200.854,--undefined--,--undefined--,--undefined--,50.868,62.375
SilviatocoaSergio,o,o,1,0.100,0,0.100,0.96,218.387,233.63,0.011,203.38,0.100,232.115,223.457,213.957,207.315,78.628,80.362
SilviatocoaSergio,a,a,1,0.160,0,0.160,1.06,184.166,203.38,0,166.56,0.160,197.079,187.195,179.048,173.341,76.811,79.691
SilviatocoaSergio,s,s,0,0.100,0,0.100,1.22,170.796,243.55,0.100,157.26,0.021,159.696,157.260,--undefined--,243.554,63.515,69.480
SilviatocoaSergio,e,e,0,0.100,0,0.100,1.32,246.336,251.71,0.100,240.14,0.023,241.628,243.674,249.762,250.282,76.304,79.181
SilviatocoaSergio,rf,rf,0,0.040,0,0.040,1.42,251.038,253.03,0.017,242.36,0.040,252.153,252.725,252.131,247.143,71.437,73.597
SilviatocoaSergio,x,x,0,0.180,0,0.180,1.46,235.714,284.80,0.180,218.51,0.076,242.429,223.557,--undefined--,284.795,57.263,69.002
SilviatocoaSergio,j,j,0,0.120,0,0.120,1.64,307.299,332.75,0.120,284.80,0.001,289.675,301.233,311.581,326.707,75.692,80.265
SilviatocoaSergio,o,o,1,0.190,0,0.190,1.76,289.943,368.85,0.076,155.92,0.096,337.268,312.477,182.901,--undefined--,62.180,78.674
SilviatocoaSergio,sp,sp,0,0.140,0,0.140,1.95,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-0.767,43.188
TaniabesoaFabio,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,33.162,33.162
TaniabesoaFabio,t,t,0,0.040,0,0.040,0.03,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,43.709,55.768
TaniabesoaFabio,a,a,0,0.120,0,0.120,0.07,257.820,279.81,0.120,238.12,0.026,240.068,247.432,265.152,275.668,73.631,75.132
TaniabesoaFabio,n,n,0,0.080,0,0.080,0.19,278.382,282.04,0.013,276.10,0.034,281.246,277.863,276.690,277.727,72.776,73.560
TaniabesoaFabio,j,j,0,0.140,0,0.140,0.27,276.807,283.75,0.019,265.24,0.140,282.572,278.935,276.016,269.707,74.652,75.095
TaniabesoaFabio,a,a,1,0.110,0,0.110,0.41,236.411,265.24,0,198.02,0.110,260.591,249.389,228.756,206.910,75.674,77.387
TaniabesoaFabio,b,b,0,0.070,0,0.070,0.52,184.127,198.42,0.070,173.58,0.037,192.573,177.982,175.283,190.669,66.122,72.485
TaniabesoaFabio,e,e,0,0.180,0,0.180,0.59,242.322,269.94,0.124,198.42,0,210.557,235.838,263.394,259.498,72.673,76.082
TaniabesoaFabio,s,s,0,0.110,0,0.110,0.77,177.789,245.97,0,76.07,0.050,245.602,76.069,76.069,--undefined--,62.066,67.786
TaniabesoaFabio,o,o,1,0.070,0,0.070,0.88,271.298,273.87,0.038,264.78,0.070,272.283,272.306,272.922,267.963,70.336,75.003
TaniabesoaFabio,a,a,1,0.100,0,0.100,0.95,252.921,264.78,0,233.05,0.100,260.972,256.455,253.006,241.251,76.336,78.347
TaniabesoaFabio,f,f,0,0.080,0,0.080,1.05,222.769,233.05,0,216.98,0.020,224.216,216.983,--undefined--,--undefined--,50.207,66.707
TaniabesoaFabio,a,a,0,0.120,0,0.120,1.13,225.594,248.59,0.120,210.90,0.026,211.155,213.893,227.002,243.107,74.198,77.479
TaniabesoaFabio,b,b,0,0.070,0,0.070,1.25,242.631,267.34,0.070,230.66,0.032,245.865,233.263,235.228,256.166,67.823,74.028
TaniabesoaFabio,j,j,0,0.140,0,0.140,1.32,300.763,331.44,0.140,267.34,0,282.080,290.116,306.100,324.757,76.780,80.169
TaniabesoaFabio,o,o,1,0.190,0,0.190,1.46,288.791,367.26,0.075,155.53,0.095,336.968,308.253,181.695,--undefined--,62.667,78.565
TaniabesoaFabio,sp,sp,0,0.130,0,0.130,1.65,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,5.497,43.164
TaniabesoaGabriel,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
TaniabesoaGabriel,t,t,0,0.040,0,0.040,0.03,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.742,60.868
TaniabesoaGabriel,a,a,0,0.120,0,0.120,0.07,257.948,279.80,0.120,238.43,0.026,239.945,247.428,265.144,275.676,73.623,75.142
TaniabesoaGabriel,n,n,0,0.080,0,0.080,0.19,278.390,282.08,0.012,275.99,0.034,281.225,277.876,276.708,277.751,72.775,73.503
TaniabesoaGabriel,j,j,0,0.130,0,0.130,0.27,277.584,283.72,0.018,268.04,0.130,282.582,279.404,276.574,271.777,74.590,75.110
TaniabesoaGabriel,a,a,1,0.090,0,0.090,0.4,249.393,268.04,0,223.96,0.090,264.747,257.087,246.011,229.728,75.850,77.099
TaniabesoaGabriel,b,b,0,0.090,0,0.090,0.49,208.707,223.96,0,194.98,0.036,218.327,199.907,200.840,215.754,67.327,75.944
TaniabesoaGabriel,e,e,0,0.160,0,0.160,0.58,222.545,225.15,0.124,210.68,0.160,223.578,223.899,223.087,219.616,76.258,78.532
TaniabesoaGabriel,s,s,0,0.090,0,0.090,0.74,209.838,260.60,0.090,198.82,0.021,202.528,198.819,--undefined--,260.599,65.618,68.565
TaniabesoaGabriel,o,o,1,0.120,0,0.120,0.83,245.300,260.60,0.001,237.72,0.120,253.674,247.188,241.961,238.377,73.733,78.385
TaniabesoaGabriel,a,a,1,0.070,0,0.070,0.95,229.306,237.72,0,221.48,0.070,236.463,231.440,226.274,223.044,78.414,79.364
TaniabesoaGabriel,G,G,0,0.080,0,0.080,1.02,206.032,221.48,0,192.64,0.044,216.111,203.628,196.947,207.441,64.586,73.014
TaniabesoaGabriel,a,a,0,0.090,0,0.090,1.1,196.757,210.02,0,188.32,0.090,201.192,198.437,196.367,191.034,77.993,79.290
TaniabesoaGabriel,b,b,0,0.050,0,0.050,1.19,177.035,188.32,0,164.07,0.035,187.155,184.033,168.899,168.052,71.803,77.564
TaniabesoaGabriel,rf,rf,0,0.060,0,0.060,1.24,176.084,185.38,0.060,169.40,0,171.960,177.936,176.680,177.760,67.939,70.045
TaniabesoaGabriel,j,j,0,0.110,0,0.110,1.3,196.757,202.26,0.094,185.38,0,189.406,196.026,199.544,202.053,74.275,78.719
TaniabesoaGabriel,e,e,0,0.160,0,0.160,1.41,197.025,209.10,0.016,176.19,0.160,207.183,204.267,193.220,183.433,77.041,79.450
TaniabesoaGabriel,l,l,1,0.170,0,0.170,1.57,172.671,176.70,0.012,168.79,0.117,175.771,171.876,170.288,173.058,63.016,70.341
TaniabesoaGabriel,sp,sp,0,0.110,0,0.110,1.74,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,10.457,33.833
TaniabesoaSimon,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
TaniabesoaSimon,t,t,0,0.040,0,0.040,0.03,244.564,244.56,0.040,244.56,0.040,--undefined--,--undefined--,--undefined--,244.564,44.742,60.868
TaniabesoaSimon,a,a,0,0.120,0,0.120,0.07,257.305,279.78,0.120,238.28,0.025,240.979,247.436,265.124,275.679,73.623,75.142
TaniabesoaSimon,n,n,0,0.080,0,0.080,0.19,278.414,282.16,0.012,276.10,0.037,281.211,277.971,276.701,277.772,72.775,73.503
TaniabesoaSimon,j,j,0,0.140,0,0.140,0.27,276.797,284.15,0.017,265.20,0.140,282.540,278.927,276.019,269.704,74.652,75.103
TaniabesoaSimon,a,a,1,0.110,0,0.110,0.41,236.445,265.20,0,198.40,0.110,260.597,249.450,228.907,206.827,75.236,76.745
TaniabesoaSimon,b,b,0,0.070,0,0.070,0.52,190.317,209.24,0.070,175.51,0.031,193.113,179.475,185.971,202.708,64.196,70.190
TaniabesoaSimon,e,e,0,0.170,0,0.170,0.59,233.494,247.69,0.126,209.24,0,216.674,231.431,244.503,241.369,75.245,78.184
TaniabesoaSimon,s,s,0,0.090,0,0.090,0.76,225.330,230.29,0,222.27,0.013,225.330,--undefined--,--undefined--,--undefined--,63.755,66.838
TaniabesoaSimon,o,o,1,0.110,0,0.110,0.85,235.707,252.64,0.013,220.00,0.110,251.373,242.081,230.041,223.891,73.582,77.202
TaniabesoaSimon,a,a,1,0.430,0,0.430,0.96,197.546,220.00,0,181.45,0.113,198.554,197.036,201.360,192.809,71.997,79.010
TaniabesoaSimon,sp,sp,1,0.100,0,0.100,1.39,173.502,187.82,0,162.30,0.100,184.796,176.107,169.255,163.851,75.455,77.092
TaniabesoaSimon,s,s,0,0.030,0,0.030,1.49,161.548,162.30,0,161.25,0.016,161.948,161.431,161.400,161.413,74.544,75.665
TaniabesoaSimon,i,i,0,0.030,0,0.030,1.52,162.353,165.12,0.030,160.75,0.009,161.247,161.138,162.615,164.412,68.415,70.754
TaniabesoaSimon,m,m,0,0.030,0,0.030,1.55,163.917,165.69,0.003,162.59,0.025,165.346,164.301,163.211,162.812,66.479,67.266
TaniabesoaSimon,o,o,0,0.030,0,0.030,1.58,163.124,163.33,0.012,162.66,0.030,163.165,163.290,163.170,162.872,65.240,65.404
TaniabesoaSimon,ng,ng,1,0.080,0,0.080,1.61,159.947,163.51,0.022,155.73,0.060,162.820,162.443,157.268,157.255,61.863,64.803
TaniabesoaSimon,sp,sp,0,0.190,0,0.190,1.69,158.597,160.76,0.003,157.01,0.013,158.597,--undefined--,--undefined--,--undefined--,-34.536,56.143
TaniapateoaSimon,sil,sil,1,0.030,0,0.030,0,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--
TaniapateoaSimon,t,t,0,0.040,0,0.040,0.03,244.143,244.14,0.040,244.14,0.040,--undefined--,--undefined--,--undefined--,244.143,44.742,60.868
TaniapateoaSimon,a,a,0,0.120,0,0.120,0.07,257.287,279.77,0.120,238.18,0.025,240.915,247.439,265.122,275.674,73.623,75.142
TaniapateoaSimon,n,n,0,0.080,0,0.080,0.19,278.421,282.20,0.012,276.27,0.038,281.218,278.019,276.681,277.766,72.775,73.503
TaniapateoaSimon,j,j,0,0.150,0,0.150,0.27,275.919,284.16,0.018,261.92,0.150,282.485,278.508,275.233,267.450,74.512,75.008
TaniapateoaSimon,a,a,1,0.060,0,0.060,0.42,248.411,261.92,0,216.89,0.060,259.256,253.758,246.799,233.830,75.045,76.124
TaniapateoaSimon,p,p,0,0.080,0,0.080,0.48,207.832,216.89,0,200.88,0.009,206.714,210.316,--undefined--,--undefined--,52.663,67.450
TaniapateoaSimon,a,a,0,0.110,0,0.110,0.56,219.123,231.33,0.014,208.27,0.110,229.053,221.672,216.628,212.389,77.359,80.780
TaniapateoaSimon,t,t,0,0.070,0,0.070,0.67,195.744,218.20,0.070,185.80,0.017,197.563,191.024,--undefined--,218.205,54.909,67.596
TaniapateoaSimon,e,e,0,0.180,0,0.180,0.74,255.105,290.72,0.180,217.47,0.014,220.339,245.032,270.853,284.197,74.327,75.448
TaniapateoaSimon,o,o,1,0.080,0,0.080,0.92,289.989,296.48,0.029,269.59,0.080,293.044,296.017,292.008,278.885,75.536,77.786
TaniapateoaSimon,a,a,1,0.490,0,0.490,1,208.395,269.59,0,184.40,0.184,234.447,195.690,204.004,192.771,72.719,78.821
TaniapateoaSimon,sp,sp,1,0.100,0,0.100,1.49,173.696,188.04,0,162.38,0.100,185.146,176.285,169.408,163.947,75.420,77.099
TaniapateoaSimon,s,s,0,0.030,0,0.030,1.59,161.566,162.38,0,161.25,0.017,162.019,161.478,161.369,161.398,74.478,75.397
TaniapateoaSimon,i,i,0,0.030,0,0.030,1.62,162.204,164.98,0.030,160.66,0.010,161.210,161.031,162.320,164.257,67.456,72.173
TaniapateoaSimon,m,m,0,0.040,0,0.040,1.65,165.691,166.15,0.016,164.98,0,165.653,166.076,165.848,165.188,66.215,66.620
TaniapateoaSimon,o,o,0,0.030,0,0.030,1.69,163.924,165.06,0,162.51,0.030,164.944,164.360,163.580,162.812,65.445,66.244
TaniapateoaSimon,ng,ng,1,0.080,0,0.080,1.72,161.816,163.11,0.050,159.81,0.026,161.590,160.511,162.928,162.751,58.047,64.022
TaniapateoaSimon,sp,sp,0,0.150,0,0.150,1.8,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,2.840,42.553
VíctoralzoaJulia,b,b,0,0.170,0,0.170,0,242.420,257.17,0.170,229.07,0.150,--undefined--,243.284,243.772,240.539,65.476,73.695
VíctoralzoaJulia,i+,i+,0,0.120,0,0.120,0.17,247.893,258.41,0.011,218.53,0.119,257.200,250.733,247.537,236.103,74.866,76.820
VíctoralzoaJulia,k,k,0,0.100,0,0.100,0.29,216.468,222.03,0,213.78,0.024,216.898,213.783,--undefined--,--undefined--,52.482,68.110
VíctoralzoaJulia,t,t,0,0.050,0,0.050,0.39,246.001,246.00,0.050,246.00,0.050,--undefined--,--undefined--,--undefined--,246.001,47.706,63.746
VíctoralzoaJulia,o,o,0,0.100,0,0.100,0.44,242.334,246.00,0.004,233.98,0.100,245.666,243.520,242.156,237.994,76.843,77.961
VíctoralzoaJulia,rf,rf,1,0.060,0,0.060,0.54,217.577,233.98,0,204.82,0.040,230.350,221.941,206.860,211.155,74.519,77.035
VíctoralzoaJulia,a,a,0,0.160,0,0.160,0.6,221.691,234.14,0.149,208.47,0.024,209.819,216.303,228.470,232.174,79.541,80.884
VíctoralzoaJulia,l,l,0,0.070,0,0.070,0.76,226.560,233.77,0,215.53,0.070,233.145,230.431,224.267,218.399,71.157,76.924
VíctoralzoaJulia,s,s,0,0.080,0,0.080,0.83,219.372,256.94,0.080,214.72,0.001,217.574,219.194,--undefined--,256.936,61.782,64.991
VíctoralzoaJulia,o,o,1,0.110,0,0.110,0.91,237.563,256.94,0.004,226.71,0.104,251.772,239.823,231.455,227.203,74.710,76.434
VíctoralzoaJulia,a,a,1,0.170,0,0.170,1.02,212.800,227.24,0.010,187.78,0.134,225.897,217.890,201.245,188.291,70.315,79.481
VíctoralzoaJulia,sp,sp,1,0.030,0,0.030,1.19,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,37.861,40.192
VíctoralzoaJulia,x,x,0,0.040,0,0.040,1.22,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.849,55.238
VíctoralzoaJulia,u,u,0,0.130,0,0.130,1.26,266.136,290.03,0.130,240.71,0.022,242.357,254.929,274.102,286.571,70.992,73.838
VíctoralzoaJulia,l,l,0,0.100,0,0.100,1.39,281.530,290.55,0.004,267.60,0.082,289.471,285.092,276.507,275.049,71.515,73.579
VíctoralzoaJulia,j,j,0,0.100,0,0.100,1.49,290.617,298.64,0.100,283.89,0.052,288.181,287.140,289.104,298.045,72.977,75.868
VíctoralzoaJulia,a,a,1,0.190,0,0.190,1.59,302.556,367.01,0.149,158.57,0.169,300.582,312.882,330.631,255.150,72.923,79.729
VíctoralzoaJulia,sp,sp,0,0.170,0,0.170,1.78,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.762,42.830
VíctoralzoaLaura,b,b,0,0.170,0,0.170,0,242.298,257.21,0.170,231.92,0.149,--undefined--,243.211,243.773,240.285,65.476,73.695
VíctoralzoaLaura,i+,i+,0,0.120,0,0.120,0.17,248.064,258.35,0.011,221.04,0.120,257.207,250.725,247.547,236.776,74.866,76.820
VíctoralzoaLaura,k,k,0,0.100,0,0.100,0.29,216.483,221.04,0,213.88,0.025,217.003,213.881,--undefined--,--undefined--,52.482,68.110
VíctoralzoaLaura,t,t,0,0.050,0,0.050,0.39,245.988,245.99,0.050,245.99,0.050,--undefined--,--undefined--,--undefined--,245.988,47.706,63.746
VíctoralzoaLaura,o,o,0,0.110,0,0.110,0.44,241.297,245.99,0.005,228.61,0.110,245.612,243.123,241.676,234.778,77.906,80.860
VíctoralzoaLaura,rf,rf,1,0.040,0,0.040,0.55,217.110,228.61,0,208.77,0.040,225.821,220.041,212.522,210.058,78.761,80.366
VíctoralzoaLaura,a,a,0,0.080,0,0.080,0.59,197.203,208.77,0,189.51,0.080,205.805,197.430,194.494,191.083,78.789,79.976
VíctoralzoaLaura,l,l,0,0.100,0,0.100,0.67,187.606,191.22,0.049,182.10,0.093,188.797,189.495,188.478,183.656,73.283,77.188
VíctoralzoaLaura,s,s,0,0.100,0,0.100,0.77,185.638,228.30,0.100,184.19,0,185.638,--undefined--,--undefined--,228.295,63.461,66.528
VíctoralzoaLaura,o,o,1,0.090,0,0.090,0.87,220.069,228.30,0.005,215.69,0.050,226.960,219.672,216.175,217.470,75.304,78.407
VíctoralzoaLaura,a,a,1,0.090,0,0.090,0.96,209.476,217.77,0,205.19,0.073,215.940,210.214,206.227,205.522,78.484,79.303
VíctoralzoaLaura,l,l,0,0.100,0,0.100,1.05,207.129,215.21,0.034,202.62,0.082,208.622,212.764,203.885,203.246,76.590,78.851
VíctoralzoaLaura,aU,aU,0,0.270,0,0.270,1.15,253.904,287.64,0.196,204.54,0,215.259,243.620,278.025,278.709,74.355,79.707
VíctoralzoaLaura,rf,rf,0,0.060,0,0.060,1.42,269.290,280.97,0.042,232.98,0.024,272.744,248.030,276.744,279.643,68.542,74.057
VíctoralzoaLaura,a,a,1,0.290,0,0.290,1.48,278.665,347.31,0.215,244.46,0.115,265.367,254.354,313.908,347.305,65.925,77.891
VíctoralzoaLaura,sp,sp,0,0.130,0,0.130,1.77,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,-8.462,38.682
VíctoralzoaRaquel,b,b,0,0.170,0,0.170,0,242.420,257.17,0.170,229.07,0.150,--undefined--,243.284,243.772,240.539,65.476,73.695
VíctoralzoaRaquel,i+,i+,0,0.120,0,0.120,0.17,247.893,258.41,0.011,218.53,0.119,257.200,250.733,247.537,236.103,74.866,76.820
VíctoralzoaRaquel,k,k,0,0.100,0,0.100,0.29,216.468,222.03,0,213.78,0.024,216.898,213.783,--undefined--,--undefined--,52.482,68.110
VíctoralzoaRaquel,t,t,0,0.050,0,0.050,0.39,246.001,246.00,0.050,246.00,0.050,--undefined--,--undefined--,--undefined--,246.001,47.706,63.746
VíctoralzoaRaquel,o,o,0,0.100,0,0.100,0.44,242.334,246.00,0.004,233.98,0.100,245.666,243.520,242.156,237.994,76.843,77.961
VíctoralzoaRaquel,rf,rf,1,0.060,0,0.060,0.54,217.577,233.98,0,204.82,0.040,230.350,221.941,206.860,211.155,74.519,77.035
VíctoralzoaRaquel,a,a,0,0.160,0,0.160,0.6,221.691,234.14,0.149,208.47,0.024,209.819,216.303,228.470,232.174,79.541,80.884
VíctoralzoaRaquel,l,l,0,0.070,0,0.070,0.76,226.561,233.77,0,215.48,0.070,233.145,230.431,224.267,218.399,71.158,76.924
VíctoralzoaRaquel,s,s,0,0.070,0,0.070,0.83,215.815,219.83,0.013,212.60,0.024,217.058,213.923,--undefined--,--undefined--,63.179,65.031
VíctoralzoaRaquel,o,o,1,0.100,0,0.100,0.9,236.753,256.62,0.014,215.16,0.100,256.018,244.387,232.001,221.540,74.277,77.975
VíctoralzoaRaquel,a,a,1,0.100,0,0.100,1,202.368,215.16,0,197.34,0.063,209.111,201.265,197.900,201.195,77.366,77.932
VíctoralzoaRaquel,r,r,0,0.090,0,0.090,1.1,211.326,220.26,0.090,197.41,0.011,202.506,214.136,211.337,217.325,70.143,76.549
VíctoralzoaRaquel,a,a,0,0.080,0,0.080,1.19,227.868,230.57,0.069,220.26,0,223.177,228.080,229.794,230.420,71.644,73.677
VíctoralzoaRaquel,k,k,0,0.080,0,0.080,1.27,230.797,231.20,0.014,230.27,0.00004,230.797,--undefined--,--undefined--,--undefined--,49.337,61.296
VíctoralzoaRaquel,e,e,0,0.070,0,0.070,1.35,225.379,240.06,0.014,206.45,0.070,239.613,233.452,224.087,211.684,70.881,75.754
VíctoralzoaRaquel,l,l,1,0.250,0,0.250,1.42,179.389,206.45,0,172.41,0.114,187.992,173.808,178.636,176.633,68.497,76.380
VíctoralzoaRaquel,sp,sp,0,0.160,0,0.160,1.67,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,3.461,42.887
VíctorhaloaRaquel,b,b,0,0.170,0,0.170,0,242.721,257.04,0.170,228.07,0.148,--undefined--,243.494,243.766,241.165,65.476,73.695
VíctorhaloaRaquel,i+,i+,0,0.120,0,0.120,0.17,249.063,258.48,0.011,225.00,0.120,257.194,250.743,247.531,240.783,74.866,76.820
VíctorhaloaRaquel,k,k,0,0.100,0,0.100,0.29,216.491,225.00,0,213.67,0.022,216.717,213.669,--undefined--,--undefined--,52.482,68.110
VíctorhaloaRaquel,t,t,0,0.050,0,0.050,0.39,245.998,246.00,0.050,246.00,0.050,--undefined--,--undefined--,--undefined--,245.998,47.706,63.746
VíctorhaloaRaquel,o,o,0,0.100,0,0.100,0.44,242.335,246.00,0.002,234.13,0.100,245.654,243.523,242.168,237.994,76.843,77.961
VíctorhaloaRaquel,rf,rf,1,0.060,0,0.060,0.54,217.383,234.13,0,204.75,0.038,230.193,220.426,206.433,212.480,74.070,76.851
VíctorhaloaRaquel,a,a,0,0.160,0,0.160,0.6,237.324,274.97,0.160,208.52,0.025,209.779,217.482,251.840,270.195,77.416,79.266
VíctorhaloaRaquel,l,l,0,0.080,0,0.080,0.76,280.066,282.13,0.020,274.97,0,279.502,281.509,279.694,279.560,74.628,76.651
VíctorhaloaRaquel,o,o,1,0.120,0,0.120,0.84,269.165,278.96,0,251.74,0.120,275.123,270.751,270.098,260.687,78.372,80.224
VíctorhaloaRaquel,a,a,1,0.110,0,0.110,0.96,240.121,251.74,0,233.64,0.110,246.261,239.671,238.575,235.977,80.966,81.792
VíctorhaloaRaquel,r,r,0,0.080,0,0.080,1.07,235.145,239.75,0.033,228.05,0.011,231.257,238.193,235.359,235.772,75.349,78.942
VíctorhaloaRaquel,a,a,0,0.080,0,0.080,1.15,234.231,237.13,0,232.13,0.032,235.532,232.550,233.449,235.393,77.236,78.358
VíctorhaloaRaquel,k,k,0,0.100,0,0.100,1.23,227.907,235.15,0,213.73,0.023,227.304,228.593,--undefined--,--undefined--,53.058,72.457
VíctorhaloaRaquel,e,e,0,0.070,0,0.070,1.33,224.979,240.18,0.012,205.25,0.070,239.248,232.689,222.787,210.899,71.252,75.988
VíctorhaloaRaquel,l,l,1,0.260,0,0.260,1.4,179.171,205.25,0,172.34,0.112,186.522,173.876,179.292,175.801,67.240,76.115
VíctorhaloaRaquel,sp,sp,0,0.140,0,0.140,1.66,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,2.101,41.121
VíctorpateoaRaquel,b,b,0,0.130,0,0.130,0,239.225,273.34,0.130,227.54,0.097,--undefined--,236.356,231.298,247.682,59.827,73.098
VíctorpateoaRaquel,i+,i+,0,0.110,0,0.110,0.13,282.263,287.27,0.067,264.46,0.110,276.739,282.464,286.633,283.214,74.388,75.722
