"","presentationnum","participant","verb","condition","word","word_num","duration","meanIntensity","meanpit"
"1161",24,"A1KS9OHP5553CF","ItemSandy","Agent","TORI",6,0.649,"34.588","86.507"
"1162",24,"A1KS9OHP5553CF","ItemSandy","Agent","sp",7,0.559,"11.135","--undefined--"
"1163",25,"A1KS9OHP5553CF","ItemBilly","YesControl","sp",1,0.529,"43.734","--undefined--"
"1164",25,"A1KS9OHP5553CF","ItemBilly","YesControl","YES",2,0.569,"67.998","113.584"
"1165",25,"A1KS9OHP5553CF","ItemBilly","YesControl","BILLY",3,0.279,"78.139","140.679"
"1166",25,"A1KS9OHP5553CF","ItemBilly","YesControl","IS",4,0.13,"62.906","156.396"
"1167",25,"A1KS9OHP5553CF","ItemBilly","YesControl","KISSING",5,0.399,"74.389","125.883"
"1168",25,"A1KS9OHP5553CF","ItemBilly","YesControl","ANDY",6,0.668,"46.473","104.400"
"1169",25,"A1KS9OHP5553CF","ItemBilly","YesControl","sp",7,0.609,"15.261","--undefined--"
"1170",29,"A1KS9OHP5553CF","ItemDory","Agent","sp",1,0.619,"36.334","--undefined--"
"1171",29,"A1KS9OHP5553CF","ItemDory","Agent","NO",2,0.439,"68.391","107.473"
"1172",29,"A1KS9OHP5553CF","ItemDory","Agent","sp",3,0.11,"43.141","137.788"
"1173",29,"A1KS9OHP5553CF","ItemDory","Agent","DORY",4,0.509,"80.803","136.452"
"1174",29,"A1KS9OHP5553CF","ItemDory","Agent","IS",5,0.21,"65.513","117.485"
"1175",29,"A1KS9OHP5553CF","ItemDory","Agent","POKING",6,0.389,"73.120","103.603"
"1176",29,"A1KS9OHP5553CF","ItemDory","Agent","DONNY",7,0.469,"42.354","90.694"
"1177",29,"A1KS9OHP5553CF","ItemDory","Agent","sp",8,0.629,"15.913","--undefined--"
"1178",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","sp",1,0.748,"26.862","122.562"
"1179",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","YES",2,0.519,"68.564","119.932"
"1180",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","BONNIE",3,0.289,"73.744","128.486"
"1181",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","IS",4,0.1,"61.971","140.193"
"1182",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","KICKING",5,0.339,"67.017","114.978"
"1183",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","LAURIE",6,0.649,"43.941","98.498"
"1184",30,"A1KS9OHP5553CF","ItemBonnie","YesControl","sp",7,0.629,"15.528","--undefined--"
"1185",31,"A1KS9OHP5553CF","ItemSandy","Agent","sp",1,0.688,"43.391","111.505"
"1186",31,"A1KS9OHP5553CF","ItemSandy","Agent","NO",2,0.399,"71.047","104.508"
"1187",31,"A1KS9OHP5553CF","ItemSandy","Agent","sp",3,0.05,"68.614","--undefined--"
"1188",31,"A1KS9OHP5553CF","ItemSandy","Agent","SANDY",4,0.499,"78.650","133.605"
"1189",31,"A1KS9OHP5553CF","ItemSandy","Agent","IS",5,0.22,"68.534","109.868"
"1190",31,"A1KS9OHP5553CF","ItemSandy","Agent","PULLING",6,0.349,"75.188","96.983"
"1191",31,"A1KS9OHP5553CF","ItemSandy","Agent","TORI",7,0.569,"49.010","85.428"
"1192",31,"A1KS9OHP5553CF","ItemSandy","Agent","sp",8,0.459,"16.570","--undefined--"
"1193",34,"A1KS9OHP5553CF","ItemDory","YesControl","sp",1,0.439,"30.493","--undefined--"
"1194",34,"A1KS9OHP5553CF","ItemDory","YesControl","YES",2,0.718,"55.569","118.166"
"1195",34,"A1KS9OHP5553CF","ItemDory","YesControl","sp",3,0.02,"81.746","119.977"
"1196",34,"A1KS9OHP5553CF","ItemDory","YesControl","DORY",4,0.459,"80.196","126.007"
"1197",34,"A1KS9OHP5553CF","ItemDory","YesControl","IS",5,0.239,"67.204","109.326"
"1198",34,"A1KS9OHP5553CF","ItemDory","YesControl","POKING",6,0.409,"70.738","87.527"
"1199",34,"A1KS9OHP5553CF","ItemDory","YesControl","DONNY",7,0.489,"38.498","81.585"
"1200",34,"A1KS9OHP5553CF","ItemDory","YesControl","sp",8,0.369,"20.503","--undefined--"
"1201",35,"A1KS9OHP5553CF","ItemBonnie","Verb","sp",1,0.529,"55.459","137.922"
"1202",35,"A1KS9OHP5553CF","ItemBonnie","Verb","NO",2,0.479,"69.161","110.407"
"1203",35,"A1KS9OHP5553CF","ItemBonnie","Verb","BONNIE",3,0.349,"77.501","127.486"
"1204",35,"A1KS9OHP5553CF","ItemBonnie","Verb","IS",4,0.14,"61.968","--undefined--"
"1205",35,"A1KS9OHP5553CF","ItemBonnie","Verb","KICKING",5,0.469,"74.600","116.028"
"1206",35,"A1KS9OHP5553CF","ItemBonnie","Verb","LAURIE",6,0.748,"45.674","82.638"
"1207",35,"A1KS9OHP5553CF","ItemBonnie","Verb","sp",7,0.19,"--undefined--","--undefined--"
"1208",39,"A1KS9OHP5553CF","ItemBilly","Verb","sp",1,0.569,"54.701","150.459"
"1209",39,"A1KS9OHP5553CF","ItemBilly","Verb","NO",2,0.479,"68.542","109.864"
"1210",39,"A1KS9OHP5553CF","ItemBilly","Verb","BILLY",3,0.469,"73.936","142.271"
"1211",39,"A1KS9OHP5553CF","ItemBilly","Verb","IS",4,0.259,"70.184","170.065"
"1212",39,"A1KS9OHP5553CF","ItemBilly","Verb","sp",5,0.07,"71.018","160.465"
"1213",39,"A1KS9OHP5553CF","ItemBilly","Verb","KISSING",6,0.409,"75.394","109.556"
"1214",39,"A1KS9OHP5553CF","ItemBilly","Verb","ANDY",7,0.718,"51.384","92.039"
"1215",39,"A1KS9OHP5553CF","ItemBilly","Verb","sp",8,0.489,"25.549","--undefined--"
"1216",40,"A1KS9OHP5553CF","ItemBonnie","Agent","sp",1,0.519,"43.555","--undefined--"
"1217",40,"A1KS9OHP5553CF","ItemBonnie","Agent","NO",2,0.549,"63.504","111.065"
"1218",40,"A1KS9OHP5553CF","ItemBonnie","Agent","sp",3,0.16,"51.516","134.486"
"1219",40,"A1KS9OHP5553CF","ItemBonnie","Agent","BONNIE",4,0.399,"75.970","140.621"
"1220",40,"A1KS9OHP5553CF","ItemBonnie","Agent","IS",5,0.15,"68.153","115.119"
"1221",40,"A1KS9OHP5553CF","ItemBonnie","Agent","KICKING",6,0.349,"71.072","94.952"
"1222",40,"A1KS9OHP5553CF","ItemBonnie","Agent","LAURIE",7,0.619,"45.270","82.183"
"1223",40,"A1KS9OHP5553CF","ItemBonnie","Agent","sp",8,0.629,"18.304","--undefined--"
"1224",43,"A1KS9OHP5553CF","ItemDory","Patient","sp",1,0.579,"53.723","122.075"
"1225",43,"A1KS9OHP5553CF","ItemDory","Patient","NO",2,0.509,"69.114","112.828"
"1226",43,"A1KS9OHP5553CF","ItemDory","Patient","sp",3,0.11,"73.401","121.474"
"1227",43,"A1KS9OHP5553CF","ItemDory","Patient","DORY",4,0.279,"74.914","143.930"
"1228",43,"A1KS9OHP5553CF","ItemDory","Patient","IS",5,0.14,"70.069","154.178"
"1229",43,"A1KS9OHP5553CF","ItemDory","Patient","POKING",6,0.409,"77.495","123.235"
"1230",43,"A1KS9OHP5553CF","ItemDory","Patient","DONNY",7,0.589,"56.137","102.876"
"1231",43,"A1KS9OHP5553CF","ItemDory","Patient","sp",8,0.529,"15.740","--undefined--"
"1232",46,"A1KS9OHP5553CF","ItemBilly","Patient","sp",1,0.678,"34.979","119.285"
"1233",46,"A1KS9OHP5553CF","ItemBilly","Patient","NO",2,0.509,"62.496","105.873"
"1234",46,"A1KS9OHP5553CF","ItemBilly","Patient","sp",3,0.04,"35.197","--undefined--"
"1235",46,"A1KS9OHP5553CF","ItemBilly","Patient","BILLY",4,0.569,"62.096","152.937"
"1236",46,"A1KS9OHP5553CF","ItemBilly","Patient","IS",5,0.17,"71.387","151.607"
"1237",46,"A1KS9OHP5553CF","ItemBilly","Patient","KISSING",6,0.419,"72.257","114.985"
"1238",46,"A1KS9OHP5553CF","ItemBilly","Patient","ANDY",7,0.698,"44.033","100.198"
"1239",46,"A1KS9OHP5553CF","ItemBilly","Patient","sp",8,0.329,"17.003","--undefined--"
"1240",47,"A1KS9OHP5553CF","ItemDory","YesControl","sp",1,0.668,"31.237","--undefined--"
"1241",47,"A1KS9OHP5553CF","ItemDory","YesControl","YES",2,0.678,"56.930","120.388"
"1242",47,"A1KS9OHP5553CF","ItemDory","YesControl","sp",3,0.15,"56.908","130.121"
"1243",47,"A1KS9OHP5553CF","ItemDory","YesControl","DORY",4,0.499,"78.643","152.417"
"1244",47,"A1KS9OHP5553CF","ItemDory","YesControl","IS",5,0.289,"66.216","118.346"
"1245",47,"A1KS9OHP5553CF","ItemDory","YesControl","POKING",6,0.409,"69.915","90.473"
"1246",47,"A1KS9OHP5553CF","ItemDory","YesControl","DONNY",7,0.499,"37.024","79.521"
"1247",47,"A1KS9OHP5553CF","ItemDory","YesControl","sp",8,0.269,"--undefined--","--undefined--"
"1248",50,"A1KS9OHP5553CF","ItemBonnie","Verb","sp",1,0.678,"48.350","117.845"
"1249",50,"A1KS9OHP5553CF","ItemBonnie","Verb","NO",2,0.479,"66.075","110.329"
"1250",50,"A1KS9OHP5553CF","ItemBonnie","Verb","BONNIE",3,0.529,"69.254","133.366"
"1251",50,"A1KS9OHP5553CF","ItemBonnie","Verb","IS",4,0.239,"67.544","178.459"
"1252",50,"A1KS9OHP5553CF","ItemBonnie","Verb","sp",5,0.06,"67.243","177.737"
"1253",50,"A1KS9OHP5553CF","ItemBonnie","Verb","KICKING",6,0.309,"70.934","100.983"
"1254",50,"A1KS9OHP5553CF","ItemBonnie","Verb","LAURIE",7,0.659,"49.194","89.767"
"1255",50,"A1KS9OHP5553CF","ItemBonnie","Verb","sp",8,0.928,"24.183","--undefined--"
"1256",54,"A1KS9OHP5553CF","ItemDory","Patient","sp",1,0.768,"47.841","112.703"
"1257",54,"A1KS9OHP5553CF","ItemDory","Patient","NO",2,0.479,"69.906","101.243"
"1258",54,"A1KS9OHP5553CF","ItemDory","Patient","sp",3,0.379,"49.607","120.758"
"1259",54,"A1KS9OHP5553CF","ItemDory","Patient","DORY",4,0.349,"78.765","137.862"
"1260",54,"A1KS9OHP5553CF","ItemDory","Patient","IS",5,0.18,"74.632","132.176"
"1261",54,"A1KS9OHP5553CF","ItemDory","Patient","POKING",6,0.399,"78.469","106.392"
"1262",54,"A1KS9OHP5553CF","ItemDory","Patient","DONNY",7,0.688,"46.390","96.297"
"1263",54,"A1KS9OHP5553CF","ItemDory","Patient","sp",8,0.22,"--undefined--","--undefined--"
"1264",59,"A1KS9OHP5553CF","ItemBilly","Verb","sp",1,0.818,"59.415","112.799"
"1265",59,"A1KS9OHP5553CF","ItemBilly","Verb","NO",2,0.449,"69.329","101.273"
"1266",59,"A1KS9OHP5553CF","ItemBilly","Verb","BILLY",3,0.359,"76.565","124.438"
"1267",59,"A1KS9OHP5553CF","ItemBilly","Verb","IS",4,0.18,"66.956","164.975"
"1268",59,"A1KS9OHP5553CF","ItemBilly","Verb","KISSING",5,0.469,"76.267","118.361"
"1269",59,"A1KS9OHP5553CF","ItemBilly","Verb","ANDY",6,0.748,"61.623","83.884"
"1270",59,"A1KS9OHP5553CF","ItemBilly","Verb","sp",7,0.12,"--undefined--","--undefined--"
"1271",62,"A1KS9OHP5553CF","ItemSandy","Patient","sp",1,0.639,"48.671","126.362"
"1272",62,"A1KS9OHP5553CF","ItemSandy","Patient","NO",2,0.519,"63.197","107.526"
"1273",62,"A1KS9OHP5553CF","ItemSandy","Patient","sp",3,0.07,"70.128","--undefined--"
"1274",62,"A1KS9OHP5553CF","ItemSandy","Patient","SANDY",4,0.469,"77.262","143.240"
"1275",62,"A1KS9OHP5553CF","ItemSandy","Patient","IS",5,0.17,"67.637","136.612"
"1276",62,"A1KS9OHP5553CF","ItemSandy","Patient","PULLING",6,0.399,"75.537","117.299"
"1277",62,"A1KS9OHP5553CF","ItemSandy","Patient","TORI",7,0.668,"42.797","102.662"
"1278",62,"A1KS9OHP5553CF","ItemSandy","Patient","sp",8,0.339,"11.043","--undefined--"
"1279",64,"A1KS9OHP5553CF","ItemDory","Verb","sp",1,0.229,"63.245","179.174"
"1280",64,"A1KS9OHP5553CF","ItemDory","Verb","NO",2,0.788,"70.427","126.682"
"1281",64,"A1KS9OHP5553CF","ItemDory","Verb","sp",3,0.1,"75.249","127.051"
"1282",64,"A1KS9OHP5553CF","ItemDory","Verb","DORY",4,0.329,"79.395","125.052"
"1283",64,"A1KS9OHP5553CF","ItemDory","Verb","IS",5,0.19,"66.024","177.091"
"1284",64,"A1KS9OHP5553CF","ItemDory","Verb","POKING",6,0.519,"77.569","111.792"
"1285",64,"A1KS9OHP5553CF","ItemDory","Verb","DONNY",7,0.748,"44.433","84.571"
"1286",64,"A1KS9OHP5553CF","ItemDory","Verb","sp",8,0.19,"--undefined--","--undefined--"
"1287",66,"A1KS9OHP5553CF","ItemSandy","YesControl","sp",1,0.459,"41.283","--undefined--"
"1288",66,"A1KS9OHP5553CF","ItemSandy","YesControl","YES",2,0.678,"60.203","117.233"
"1289",66,"A1KS9OHP5553CF","ItemSandy","YesControl","sp",3,0.04,"62.616","--undefined--"
"1290",66,"A1KS9OHP5553CF","ItemSandy","YesControl","SANDY",4,0.579,"76.912","142.379"
"1291",66,"A1KS9OHP5553CF","ItemSandy","YesControl","IS",5,0.259,"60.081","102.090"
"1292",66,"A1KS9OHP5553CF","ItemSandy","YesControl","PULLING",6,0.379,"73.352","92.421"
"1293",66,"A1KS9OHP5553CF","ItemSandy","YesControl","TORI",7,0.559,"47.309","83.042"
"1294",66,"A1KS9OHP5553CF","ItemSandy","YesControl","sp",8,0.19,"--undefined--","--undefined--"
"1295",68,"A1KS9OHP5553CF","ItemBonnie","Patient","sp",1,0.629,"47.723","118.771"
"1296",68,"A1KS9OHP5553CF","ItemBonnie","Patient","NO",2,0.359,"75.077","104.797"
"1297",68,"A1KS9OHP5553CF","ItemBonnie","Patient","sp",3,0.17,"48.035","--undefined--"
"1298",68,"A1KS9OHP5553CF","ItemBonnie","Patient","BONNIE",4,0.439,"77.306","120.172"
"1299",68,"A1KS9OHP5553CF","ItemBonnie","Patient","IS",5,0.15,"69.254","131.431"
"1300",68,"A1KS9OHP5553CF","ItemBonnie","Patient","KICKING",6,0.529,"77.821","103.887"
"1301",68,"A1KS9OHP5553CF","ItemBonnie","Patient","LAURIE",7,0.579,"37.223","124.281"
"1302",68,"A1KS9OHP5553CF","ItemBonnie","Patient","sp",8,0.329,"17.486","--undefined--"
"1303",6,"A1KS9OHP5553CF","ItemBilly","Agent","NO",1,0.06,"22.634","--undefined--"
"1304",6,"A1KS9OHP5553CF","ItemBilly","Agent","BILLY",2,0.18,"29.259","123.339"
"1305",6,"A1KS9OHP5553CF","ItemBilly","Agent","sp",3,0.01,"29.784","--undefined--"
"1306",6,"A1KS9OHP5553CF","ItemBilly","Agent","IS",4,0.06,"19.522","--undefined--"
"1307",6,"A1KS9OHP5553CF","ItemBilly","Agent","KISSING",5,0.16,"20.962","125.993"
"1308",6,"A1KS9OHP5553CF","ItemBilly","Agent","ANDY",6,0.12,"18.443","--undefined--"
"1309",71,"A1KS9OHP5553CF","ItemBilly","Patient","sp",1,0.718,"33.150","115.337"
"1310",71,"A1KS9OHP5553CF","ItemBilly","Patient","NO",2,0.479,"61.858","104.102"
"1311",71,"A1KS9OHP5553CF","ItemBilly","Patient","sp",3,0.479,"38.120","126.654"
"1312",71,"A1KS9OHP5553CF","ItemBilly","Patient","BILLY",4,0.309,"77.611","147.630"
"1313",71,"A1KS9OHP5553CF","ItemBilly","Patient","IS",5,0.16,"67.456","143.230"
"1314",71,"A1KS9OHP5553CF","ItemBilly","Patient","KISSING",6,0.469,"73.148","114.062"
"1315",71,"A1KS9OHP5553CF","ItemBilly","Patient","ANDY",7,0.559,"41.194","92.192"
"1316",71,"A1KS9OHP5553CF","ItemBilly","Patient","sp",8,0.479,"14.052","--undefined--"
"1317",72,"A1KS9OHP5553CF","ItemSandy","YesControl","sp",1,0.599,"36.926","132.469"
"1318",72,"A1KS9OHP5553CF","ItemSandy","YesControl","YES",2,0.579,"60.968","121.317"
"1319",72,"A1KS9OHP5553CF","ItemSandy","YesControl","sp",3,0.08,"49.934","--undefined--"
"1320",72,"A1KS9OHP5553CF","ItemSandy","YesControl","SANDY",4,0.569,"78.520","147.727"
"1321",72,"A1KS9OHP5553CF","ItemSandy","YesControl","IS",5,0.279,"69.879","111.743"
"1322",72,"A1KS9OHP5553CF","ItemSandy","YesControl","PULLING",6,0.349,"72.563","86.476"
"1323",72,"A1KS9OHP5553CF","ItemSandy","YesControl","TORI",7,0.718,"41.614","78.252"
"1324",72,"A1KS9OHP5553CF","ItemSandy","YesControl","sp",8,0.239,"--undefined--","--undefined--"
"1325",74,"A1KS9OHP5553CF","ItemDory","Agent","sp",1,0.449,"31.366","--undefined--"
"1326",74,"A1KS9OHP5553CF","ItemDory","Agent","NO",2,0.639,"60.592","106.622"
"1327",74,"A1KS9OHP5553CF","ItemDory","Agent","DORY",3,0.559,"77.871","121.113"
"1328",74,"A1KS9OHP5553CF","ItemDory","Agent","IS",4,0.18,"66.391","105.139"
"1329",74,"A1KS9OHP5553CF","ItemDory","Agent","POKING",5,0.399,"70.113","90.706"
"1330",74,"A1KS9OHP5553CF","ItemDory","Agent","DONNY",6,0.519,"42.068","81.565"
"1331",74,"A1KS9OHP5553CF","ItemDory","Agent","sp",7,0.349,"17.121","--undefined--"
"1332",76,"A1KS9OHP5553CF","ItemBonnie","Agent","sp",1,0.639,"47.943","117.418"
"1333",76,"A1KS9OHP5553CF","ItemBonnie","Agent","NO",2,0.369,"72.550","101.406"
"1334",76,"A1KS9OHP5553CF","ItemBonnie","Agent","sp",3,0.19,"63.195","106.807"
"1335",76,"A1KS9OHP5553CF","ItemBonnie","Agent","BONNIE",4,0.479,"76.435","128.793"
"1336",76,"A1KS9OHP5553CF","ItemBonnie","Agent","IS",5,0.14,"62.273","112.677"
"1337",76,"A1KS9OHP5553CF","ItemBonnie","Agent","KICKING",6,0.419,"69.914","92.728"
"1338",76,"A1KS9OHP5553CF","ItemBonnie","Agent","LAURIE",7,0.539,"39.314","78.405"
"1339",76,"A1KS9OHP5553CF","ItemBonnie","Agent","sp",8,0.409,"22.107","--undefined--"
"1340",80,"A1KS9OHP5553CF","ItemSandy","Verb","sp",1,0.629,"39.808","116.528"
"1341",80,"A1KS9OHP5553CF","ItemSandy","Verb","NO",2,0.319,"74.636","103.059"
"1342",80,"A1KS9OHP5553CF","ItemSandy","Verb","SANDY",3,0.409,"76.378","135.665"
"1343",80,"A1KS9OHP5553CF","ItemSandy","Verb","IS",4,0.18,"58.211","--undefined--"
"1344",80,"A1KS9OHP5553CF","ItemSandy","Verb","PULLING",5,0.459,"74.237","112.476"
"1345",80,"A1KS9OHP5553CF","ItemSandy","Verb","TORI",6,0.579,"61.205","86.539"
"1346",80,"A1KS9OHP5553CF","ItemSandy","Verb","sp",7,0.01,"--undefined--","--undefined--"
"1347",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","sp",1,0.529,"13.846","237.749"
"1348",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","YES",2,0.469,"45.241","147.447"
"1349",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","sp",3,0.2,"28.856","119.603"
"1350",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","BONNIE",4,0.439,"60.860","136.476"
"1351",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","IS",5,0.269,"49.859","126.231"
"1352",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","KICKING",6,0.389,"54.402","87.176"
"1353",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","LAURIE",7,0.549,"30.157","77.965"
"1354",81,"A1KS9OHP5553CF","ItemBonnie","YesControl","sp",8,0.2,"--undefined--","--undefined--"
"1355",82,"A1KS9OHP5553CF","ItemDory","YesControl","sp",1,0.579,"17.716","--undefined--"
"1356",82,"A1KS9OHP5553CF","ItemDory","YesControl","YES",2,0.599,"51.816","134.731"
"1357",82,"A1KS9OHP5553CF","ItemDory","YesControl","sp",3,0.09,"54.613","116.195"
"1358",82,"A1KS9OHP5553CF","ItemDory","YesControl","DORY",4,0.509,"71.211","148.495"
"1359",82,"A1KS9OHP5553CF","ItemDory","YesControl","IS",5,0.279,"57.725","121.255"
"1360",82,"A1KS9OHP5553CF","ItemDory","YesControl","POKING",6,0.369,"62.275","90.629"
"1361",82,"A1KS9OHP5553CF","ItemDory","YesControl","DONNY",7,0.529,"32.886","80.628"
"1362",82,"A1KS9OHP5553CF","ItemDory","YesControl","sp",8,0.319,"11.987","--undefined--"
"1363",84,"A1KS9OHP5553CF","ItemBilly","Agent","sp",1,0.609,"58.530","112.895"
"1364",84,"A1KS9OHP5553CF","ItemBilly","Agent","NO",2,0.439,"70.397","113.087"
"1365",84,"A1KS9OHP5553CF","ItemBilly","Agent","sp",3,0.03,"77.336","108.805"
"1366",84,"A1KS9OHP5553CF","ItemBilly","Agent","BILLY",4,0.529,"76.616","131.779"
"1367",84,"A1KS9OHP5553CF","ItemBilly","Agent","IS",5,0.15,"70.323","121.078"
"1368",84,"A1KS9OHP5553CF","ItemBilly","Agent","KISSING",6,0.449,"74.095","88.534"
"1369",84,"A1KS9OHP5553CF","ItemBilly","Agent","ANDY",7,0.549,"46.164","79.318"
"1370",84,"A1KS9OHP5553CF","ItemBilly","Agent","sp",8,0.2,"--undefined--","--undefined--"
"1371",8,"A1KS9OHP5553CF","ItemDory","Verb","sp",1,0.748,"27.165","111.827"
"1372",8,"A1KS9OHP5553CF","ItemDory","Verb","NO",2,0.529,"63.068","107.159"
"1373",8,"A1KS9OHP5553CF","ItemDory","Verb","sp",3,0.399,"33.171","132.099"
"1374",8,"A1KS9OHP5553CF","ItemDory","Verb","DORY",4,0.399,"74.179","136.122"
"1375",8,"A1KS9OHP5553CF","ItemDory","Verb","IS",5,0.259,"67.395","161.368"
"1376",8,"A1KS9OHP5553CF","ItemDory","Verb","POKING",6,0.389,"69.216","113.049"
"1377",8,"A1KS9OHP5553CF","ItemDory","Verb","DONNY",7,0.718,"36.309","84.665"
"1378",8,"A1KS9OHP5553CF","ItemDory","Verb","sp",8,0.489,"8.107","--undefined--"
"1379",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","sp",1,0.429,"30.578","--undefined--"
"1380",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","YES",2,0.459,"70.716","207.594"
"1381",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","BONNIE",3,0.279,"74.407","223.330"
"1382",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","IS",4,0.14,"74.287","214.490"
"1383",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","sp",5,0.06,"61.863","--undefined--"
"1384",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","KICKING",6,0.329,"64.118","198.939"
"1385",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","LAURIE",7,0.539,"71.397","185.530"
"1386",11,"A1SHLWKA0UH1IS","ItemBonnie","YesControl","sp",8,0.579,"24.663","--undefined--"
"1387",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","sp",1,0.519,"29.473","--undefined--"
"1388",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","YES",2,0.549,"70.480","177.803"
"1389",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","DORY",3,0.299,"78.032","246.746"
"1390",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","IS",4,0.21,"69.515","225.345"
"1391",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","POKING",5,0.339,"68.879","198.151"
"1392",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","DONNY",6,0.499,"66.385","167.511"
"1393",12,"A1SHLWKA0UH1IS","ItemDory","YesControl","sp",7,0.589,"25.662","--undefined--"
"1394",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","sp",1,0.569,"30.794","--undefined--"
"1395",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","NO",2,0.359,"79.007","217.719"
"1396",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","BONNIE",3,0.479,"72.760","248.554"
"1397",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","IS",4,0.12,"68.230","179.402"
"1398",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","sp",5,0.09,"58.520","--undefined--"
"1399",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","KICKING",6,0.369,"66.165","294.118"
"1400",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","LAURIE",7,0.569,"71.514","165.304"
"1401",13,"A1SHLWKA0UH1IS","ItemBonnie","Verb","sp",8,0.768,"26.664","--undefined--"
"1402",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","sp",1,0.698,"28.761","--undefined--"
"1403",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","YES",2,0.449,"73.722","179.301"
"1404",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","BILLY",3,0.339,"78.646","232.768"
"1405",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","IS",4,0.18,"66.587","200.389"
"1406",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","KISSING",5,0.369,"72.463","219.385"
"1407",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","ANDY",6,0.559,"67.290","180.384"
"1408",14,"A1SHLWKA0UH1IS","ItemBilly","YesControl","sp",7,0.549,"28.586","--undefined--"
"1409",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","sp",1,0.489,"32.442","--undefined--"
"1410",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","YES",2,0.429,"73.668","177.844"
"1411",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","SANDY",3,0.409,"76.040","201.554"
"1412",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","sp",4,0.05,"70.612","--undefined--"
"1413",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","IS",5,0.06,"53.743","--undefined--"
"1414",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","PULLING",6,0.299,"68.544","196.048"
"1415",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","TORI",7,0.569,"65.434","148.644"
"1416",15,"A1SHLWKA0UH1IS","ItemSandy","YesControl","sp",8,0.559,"26.917","--undefined--"
"1417",17,"A1SHLWKA0UH1IS","ItemDory","Agent","sp",1,0.708,"26.168","--undefined--"
"1418",17,"A1SHLWKA0UH1IS","ItemDory","Agent","NO",2,0.21,"76.872","193.868"
"1419",17,"A1SHLWKA0UH1IS","ItemDory","Agent","DORY",3,0.848,"67.942","219.081"
"1420",17,"A1SHLWKA0UH1IS","ItemDory","Agent","IS",4,0.2,"62.187","154.506"
"1421",17,"A1SHLWKA0UH1IS","ItemDory","Agent","POKING",5,0.389,"61.902","183.960"
"1422",17,"A1SHLWKA0UH1IS","ItemDory","Agent","DONNY",6,0.489,"65.627","167.141"
"1423",17,"A1SHLWKA0UH1IS","ItemDory","Agent","sp",7,0.479,"23.752","--undefined--"
"1424",20,"A1SHLWKA0UH1IS","ItemBonnie","Agent","sp",1,0.579,"32.308","--undefined--"
"1425",20,"A1SHLWKA0UH1IS","ItemBonnie","Agent","NO",2,0.449,"75.388","199.101"
"1426",20,"A1SHLWKA0UH1IS","ItemBonnie","Agent","BONNIE",3,0.489,"72.035","241.527"
"1427",20,"A1SHLWKA0UH1IS","ItemBonnie","Agent","IS",4,0.18,"67.150","176.927"
"1428",20,"A1SHLWKA0UH1IS","ItemBonnie","Agent","KICKING",5,0.329,"64.846","196.206"
